378.39627	72.75	2.6
381.13828	72.71	2.1
383.90017	72.67	1.7
386.68207	72.62	1.4
389.48412	72.57	1.1
392.30649	72.51	0.9
395.1493	72.46	0.7
398.01272	72.39	0.7
400.89688	72.33	0.7
403.80194	72.26	0.8
406.72806	72.19	1
409.67538	72.12	1.3
412.64406	72.05	1.9
415.63424	72	2.6
418.6461	71.96	3.5
421.67978	71.95	4.4
424.73545	71.98	5.5
427.81326	72.05	6.6
430.91337	72.17	7.6
434.03594	72.32	8.5
437.18115	72.51	9.2
440.34914	72.71	9.8
443.54009	72.93	10.1
446.75417	73.15	10.2
449.99153	73.36	10
453.25236	73.57	9.5
456.53681	73.76	8.8
459.84506	73.93	7.8
463.17729	74.07	6.7
466.53367	74.18	5.4
469.91436	74.27	4
473.31955	74.33	2.6
476.74942	74.37	1.2
480.20414	74.4	-0.1
483.6839	74.41	-1.4
487.18888	74.41	-2.6
490.71925	74.39	-3.7
494.2752	74.36	-4.8
497.85692	74.32	-5.8
501.4646	74.27	-6.7
505.09842	74.22	-7.5
508.75857	74.16	-8.2
512.44524	74.1	-8.7
516.15863	74.04	-9.2
519.89893	73.99	-9.6
523.66633	73.94	-10
527.46104	73.9	-10.3
531.28324	73.86	-10.5
535.13313	73.83	-10.8
539.01093	73.81	-11
542.91682	73.8	-11.2
546.85102	73.8	-11.4
550.81373	73.8	-11.6
554.80515	73.82	-11.9
558.8255	73.84	-12.2
562.87498	73.86	-12.6
566.9538	73.88	-13.1
571.06219	73.89	-13.6
575.20034	73.9	-14.2
579.36848	73.91	-14.8
583.56682	73.91	-15.3
587.79559	73.91	-16
592.05499	73.91	-16.6
596.34527	73.91	-17.3
600.66663	73.91	-18
605.01931	73.91	-18.7
609.40353	73.9	-19.6
613.81952	73.89	-20.5
618.26751	73.86	-21.4
622.74773	73.83	-22.3
627.26042	73.77	-23.2
631.8058	73.71	-24.1
636.38413	73.63	-24.9
640.99563	73.54	-25.6
645.64055	73.43	-26.2
650.31913	73.32	-26.6
655.03161	73.2	-26.9
659.77824	73.09	-27.1
664.55926	72.99	-27.1
669.37493	72.9	-27.1
674.2255	72.82	-27
679.11121	72.77	-27
684.03233	72.73	-26.9
688.98911	72.72	-26.9
693.98181	72.72	-26.9
699.01069	72.73	-27.1
704.07601	72.75	-27.3
709.17804	72.77	-27.7
714.31703	72.8	-28.2
719.49327	72.81	-28.7
724.70701	72.82	-29.4
729.95854	72.82	-30
735.24812	72.81	-30.6
740.57603	72.8	-31.3
745.94255	72.79	-31.9
751.34796	72.78	-32.6
756.79253	72.77	-33.4
762.27656	72.76	-34.2
767.80034	72.74	-35.1
773.36413	72.71	-36.1
778.96825	72.67	-37
784.61297	72.61	-38.1
790.2986	72.54	-39.1
796.02543	72.46	-40.1
801.79376	72.36	-41.1
807.60389	72.25	-42.1
813.45612	72.12	-43
819.35076	71.96	-43.9
825.28811	71.79	-44.7
831.26849	71.6	-45.3
837.2922	71.4	-45.7
843.35957	71.2	-46.1
849.4709	71	-46.3
855.62651	70.81	-46.4
861.82674	70.64	-46.4
868.07189	70.48	-46.4
874.3623	70.33	-46.4
880.69828	70.2	-46.4
887.08019	70.06	-46.5
893.50834	69.93	-46.5
899.98307	69.79	-46.4
906.50471	69.66	-46.4
913.07362	69.52	-46.3
919.69013	69.38	-46.1
926.35458	69.25	-45.8
933.06733	69.11	-45.5
939.82872	68.98	-45
946.63911	68.86	-44.5
953.49884	68.76	-44
960.40829	68.67	-43.4
967.3678	68.6	-42.9
974.37775	68.55	-42.5
981.43849	68.51	-42.1
988.5504	68.49	-41.8
995.71384	68.48	-41.7
1002.9292	68.47	-41.6
1010.1968	68.46	-41.7
1017.5171	68.45	-42
1024.8905	68.43	-42.3
1032.3173	68.4	-42.8
1039.7979	68.35	-43.4
1047.3327	68.28	-44
1054.9221	68.18	-44.6
1062.5665	68.06	-45.1
1070.2663	67.92	-45.6
1078.0219	67.76	-46
1085.8336	67.59	-46.3
1093.702	67.39	-46.5
1101.6275	67.18	-46.6
1109.6103	66.96	-46.4
1117.651	66.73	-46
1125.75	66.49	-45.4
1133.9076	66.26	-44.5
1142.1244	66.04	-43.3
1150.4007	65.85	-42
1158.737	65.69	-40.5
1167.1336	65.56	-39
1175.5912	65.47	-37.5
1184.11	65.41	-36.1
1192.6905	65.38	-34.7
1201.3333	65.37	-33.4
1210.0386	65.39	-32.2
1218.8071	65.43	-31.1
1227.639	65.48	-30.2
1236.535	65.53	-29.4
1245.4955	65.57	-28.9
1254.5208	65.59	-28.4
1263.6116	65.61	-28
1272.7683	65.61	-27.6
1281.9913	65.61	-27.1
1291.2811	65.61	-26.5
1300.6383	65.61	-25.9
1310.0632	65.62	-25.3
1319.5565	65.65	-24.6
1329.1185	65.68	-23.9
1338.7499	65.73	-23.3
1348.451	65.78	-22.6
1358.2224	65.85	-22
1368.0647	65.92	-21.4
1377.9782	66.01	-20.9
1387.9636	66.11	-20.5
1398.0214	66.21	-20.2
1408.152	66.31	-20.1
1418.3561	66.39	-20.1
1428.6341	66.47	-20.1
1438.9865	66.54	-20.1
1449.414	66.62	-20
1459.9171	66.7	-20
1470.4962	66.78	-20
1481.1521	66.88	-20.1
1491.8851	66.98	-20.2
1502.6959	67.07	-20.4
1513.5851	67.17	-20.7
1524.5531	67.25	-21
1535.6007	67.33	-21.4
1546.7283	67.4	-21.9
1557.9365	67.46	-22.4
1569.2259	67.52	-23
1580.5972	67.56	-23.7
1592.0509	67.59	-24.4
1603.5875	67.61	-25.1
1615.2078	67.61	-25.9
1626.9122	67.59	-26.5
1638.7015	67.57	-27.1
1650.5762	67.55	-27.5
1662.537	67.53	-27.9
1674.5844	67.52	-28.3
1686.7191	67.52	-28.6
1698.9418	67.53	-28.9
1711.253	67.54	-29.2
1723.6535	67.57	-29.5
1736.1438	67.6	-29.8
1748.7246	67.65	-30.2
1761.3966	67.7	-30.7
1774.1604	67.76	-31.2
1787.0167	67.81	-31.9
1799.9661	67.86	-32.7
1813.0094	67.91	-33.6
1826.1472	67.95	-34.5
1839.3803	67.98	-35.6
1852.7092	68	-36.7
1866.1347	68.01	-37.8
1879.6574	68.01	-39.1
1893.2782	68	-40.4
1906.9977	67.97	-41.7
1920.8166	67.92	-43.1
1934.7356	67.87	-44.4
1948.7555	67.8	-45.7
1962.877	67.72	-47.1
1977.1008	67.64	-48.4
1991.4277	67.55	-49.8
2005.8584	67.45	-51.2
2020.3937	67.34	-52.7
2035.0343	67.23	-54.3
2049.781	67.09	-55.9
2064.6345	66.95	-57.6
2079.5957	66.79	-59.3
2094.6653	66.61	-61.1
2109.8441	66.41	-63
2125.1329	66.2	-64.9
2140.5325	65.95	-66.8
2156.0437	65.68	-68.6
2171.6673	65.37	-70.4
2187.4041	65.02	-72.1
2203.2549	64.64	-73.5
2219.2206	64.22	-74.5
2235.302	63.76	-75.2
2251.4999	63.25	-75.3
2267.8152	62.71	-74.8
2284.2487	62.14	-73.6
2300.8014	61.54	-71.8
2317.4739	60.92	-69.3
2334.2673	60.3	-66.3
2351.1823	59.7	-63
2368.22	59.13	-59.3
2385.3811	58.63	-55.5
2402.6665	58.19	-51.6
2420.0772	57.85	-47.8
2437.6141	57.6	-44
2455.2781	57.45	-40.4
2473.07	57.35	-37.1
